--------------------Experiment_Info------------------------

Datetime: 11-40-42_28-06-2024
Characterization: Static
Mode: Manual

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

-------------------Explanatory_Note-----------------------

When the PS is set ON, the variables (state, freq, DC, phase shifts) are recorded. If the PS is set OFF, the variables are recorded as "-".
Voltage aquired from the PS is recorded with a small delay raletivly to the other variables. The delay is due to the PS response time.

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

-, 183505.35906110, 0.1200,  1.103775, 0.000, 4.0 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.36156110, 0.1225,  1.002576, 0.000, 4.0 3000.0, 2999.2,   0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.36406110, 0.1250,  0.691184, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.36656110, 0.1275,  0.750164, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.36906110, 0.1300,  0.865197, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.37156110, 0.1325,  1.276046, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.37406110, 0.1350,  1.787127, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.37656110, 0.1375,  2.139851, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.37906110, 0.1400,  1.838512, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.38156110, 0.1425,  1.537172, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.38406110, 0.1450,  1.235833, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.38656110, 0.1475,  1.163937, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.38906110, 0.1500,  1.237703, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.39156110, 0.1525,  1.312583, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.39406110, 0.1550,  1.390155, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.39656110, 0.1575,  1.467728, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.39906110, 0.1600,  1.449939, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.40156110, 0.1625,  1.289869, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.40406110, 0.1650,  1.021512, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.40656110, 0.1675,  0.640547, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.40906110, 0.1700,  1.320640, 0.000, 4.0 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.41156110, 0.1725,  1.557140, 0.000, 4.0 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.41406110, 0.1750,  1.480869, 0.000, 4.0 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.41656110, 0.1775,  1.262717, 0.000, 4.0 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.41906110, 0.1800,  1.189149, 0.000, 4.0 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.42156110, 0.1825,  1.167373, 0.000, 4.0 3000.0, 3001.3,  -1.3,  0.0,  0.0,  0.0, -, -, -, -, -
