--------------------Experiment_Info------------------------

Datetime: 13-19-52_29-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x0000026BEAF6FD90>
Modulation frequency (Hz): 10.0
Start position (mm): 45
End position (mm): 45
Step size (mm): 0
Target voltage (V): 2500
Start mod. freq. (Hz): 10
End mod. freq. (Hz): 50
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
A-D, 3318.08098090, 1.3600,  0.099404, 45.000, 2.5, 2500.0, 2345.8,  154.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.08348090, 1.3625, -0.852172, 45.000, 2.5, 2500.0, 2357.6,  142.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.08598090, 1.3650, -0.923781, 45.000, 2.5, 2500.0, 2369.3,  130.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.08848090, 1.3675, -0.362733, 45.000, 2.5, 2500.0, 2381.1,  118.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.09098090, 1.3700,  0.209976, 45.000, 2.5, 2500.0, 2392.9,  107.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.09348090, 1.3725,  0.083837, 45.000, 2.5, 2500.0, 2404.6,  95.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.09598090, 1.3750,  0.158778, 45.000, 2.5, 2500.0, 2416.4,  83.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.09848090, 1.3775,  0.078196, 45.000, 2.5, 2500.0, 2428.2,  71.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.10098090, 1.3800, -0.178558, 45.000, 2.5, 2500.0, 2439.9,  60.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.10348090, 1.3825, -0.039899, 45.000, 2.5, 2500.0, 2451.7,  48.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.10598090, 1.3850,  0.759773, 45.000, 2.5, 2500.0, 2463.5,  36.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.10848090, 1.3875,  0.425446, 45.000, 2.5, 2500.0, 2475.2,  24.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.11098090, 1.3900,  0.101518, 45.000, 2.5, 2500.0, 2487.0,  13.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.11348090, 1.3925, -0.222411, 45.000, 2.5, 2500.0, 2498.7,   1.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.11598090, 1.3950, -0.239563, 45.000, 2.5, 2500.0, 2510.5, -10.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.11848090, 1.3975, -0.239937, 45.000, 2.5, 2500.0, 2522.3, -22.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.12098090, 1.4000, -0.406358, 45.000, 2.5, 2500.0, 2534.0, -34.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.12348090, 1.4025, -0.572779, 45.000, 2.5, 2500.0, 2545.8, -45.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.12598090, 1.4050,  0.470829, 45.000, 2.5, 2500.0, 2557.6, -57.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.12848090, 1.4075, -0.143841, 45.000, 2.5, 2500.0, 2569.3, -69.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.13098090, 1.4100, -0.470269, 45.000, 2.5, 2500.0, 2581.1, -81.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.13348090, 1.4125, -0.317630, 45.000, 2.5, 2500.0, 2592.8, -92.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.13598090, 1.4150, -0.255084, 45.000, 2.5, 2500.0, 2604.6, -104.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.13848090, 1.4175, -0.192538, 45.000, 2.5, 2500.0, 2616.4, -116.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.14098090, 1.4200, -0.101960, 45.000, 2.5, 2500.0, 2628.1, -128.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.14348090, 1.4225,  0.071000, 45.000, 2.5, 2500.0, 2621.0, -121.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.14598090, 1.4250,  0.243961, 45.000, 2.5, 2500.0, 2613.9, -113.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.14848090, 1.4275, -0.151417, 45.000, 2.5, 2500.0, 2606.7, -106.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.15098090, 1.4300, -0.093522, 45.000, 2.5, 2500.0, 2599.5, -99.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.15348090, 1.4325,  0.132990, 45.000, 2.5, 2500.0, 2592.4, -92.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.15598090, 1.4350, -0.226196, 45.000, 2.5, 2500.0, 2585.2, -85.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.15848090, 1.4375, -0.194372, 45.000, 2.5, 2500.0, 2578.1, -78.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.16098090, 1.4400,  0.097701, 45.000, 2.5, 2500.0, 2570.9, -70.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.16348090, 1.4425, -0.110901, 45.000, 2.5, 2500.0, 2563.7, -63.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.16598090, 1.4450,  0.136674, 45.000, 2.5, 2500.0, 2556.6, -56.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.16848090, 1.4475,  0.394436, 45.000, 2.5, 2500.0, 2549.4, -49.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.17098090, 1.4500,  0.311740, 45.000, 2.5, 2500.0, 2542.3, -42.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.17348090, 1.4525,  0.088195, 45.000, 2.5, 2500.0, 2535.1, -35.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.17598090, 1.4550, -0.164596, 45.000, 2.5, 2500.0, 2528.0, -28.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.17848090, 1.4575, -0.014170, 45.000, 2.5, 2500.0, 2520.8, -20.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.18098090, 1.4600,  0.039352, 45.000, 2.5, 2500.0, 2513.6, -13.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.18348090, 1.4625,  0.039352, 45.000, 2.5, 2500.0, 2506.5,  -6.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.18598090, 1.4650,  0.039352, 45.000, 2.5, 2500.0, 2499.3,   0.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.18848090, 1.4675, -0.120815, 45.000, 2.5, 2500.0, 2492.2,   7.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.19098090, 1.4700, -0.088101, 45.000, 2.5, 2500.0, 2485.0,  15.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.19348090, 1.4725,  0.090251, 45.000, 2.5, 2500.0, 2477.8,  22.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.19598090, 1.4750,  0.268603, 45.000, 2.5, 2500.0, 2470.7,  29.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.20098090, 1.4800,  0.411328, 45.000, 2.5, 2500.0, 2453.7,  46.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.20348090, 1.4825, -0.315508, 45.000, 2.5, 2500.0, 2442.3,  57.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.20598090, 1.4850,  0.232950, 45.000, 2.5, 2500.0, 2430.9,  69.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.20848090, 1.4875,  0.540260, 45.000, 2.5, 2500.0, 2419.5,  80.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.21098090, 1.4900,  0.637929, 45.000, 2.5, 2500.0, 2408.1,  91.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.21348090, 1.4925, -0.505525, 45.000, 2.5, 2500.0, 2396.6,  103.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.21598090, 1.4950, -0.289539, 45.000, 2.5, 2500.0, 2385.2,  114.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.21848090, 1.4975, -0.295142, 45.000, 2.5, 2500.0, 2373.8,  126.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.22098090, 1.5000, -0.636170, 45.000, 2.5, 2500.0, 2362.4,  137.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.22348090, 1.5025, -0.085093, 45.000, 2.5, 2500.0, 2351.0,  149.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.22598090, 1.5050,  0.680636, 45.000, 2.5, 2500.0, 2339.6,  160.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.22848090, 1.5075, -0.252390, 45.000, 2.5, 2500.0, 2333.6,  166.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.23098090, 1.5100, -0.660609, 45.000, 2.5, 2500.0, 2332.9,  167.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.23348090, 1.5125,  0.792801, 45.000, 2.5, 2500.0, 2332.3,  167.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.23598090, 1.5150,  0.860592, 45.000, 2.5, 2500.0, 2331.6,  168.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.23848090, 1.5175,  0.928383, 45.000, 2.5, 2500.0, 2331.0,  169.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.24098090, 1.5200,  0.224690, 45.000, 2.5, 2500.0, 2330.4,  169.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.24348090, 1.5225,  0.493731, 45.000, 2.5, 2500.0, 2329.7,  170.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.24598090, 1.5250, -0.074486, 45.000, 2.5, 2500.0, 2329.1,  170.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.24848090, 1.5275, -0.374345, 45.000, 2.5, 2500.0, 2328.4,  171.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.25098090, 1.5300,  0.294307, 45.000, 2.5, 2500.0, 2327.8,  172.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.25348090, 1.5325,  0.294307, 45.000, 2.5, 2500.0, 2327.1,  172.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.25598090, 1.5350,  0.294307, 45.000, 2.5, 2500.0, 2326.5,  173.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.25848090, 1.5375, -0.361537, 45.000, 2.5, 2500.0, 2325.8,  174.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.26098090, 1.5400, -0.032403, 45.000, 2.5, 2500.0, 2325.2,  174.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.26348090, 1.5425, -0.025657, 45.000, 2.5, 2500.0, 2324.6,  175.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.26598090, 1.5450, -0.328182, 45.000, 2.5, 2500.0, 2323.9,  176.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.26848090, 1.5475,  0.615715, 45.000, 2.5, 2500.0, 2323.3,  176.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.27098090, 1.5500,  1.160492, 45.000, 2.5, 2500.0, 2322.6,  177.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.27598090, 1.5550, -0.705894, 45.000, 2.5, 2500.0, 2329.9,  170.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.27848090, 1.5575, -0.356663, 45.000, 2.5, 2500.0, 2341.0,  159.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.28098090, 1.5600, -0.071304, 45.000, 2.5, 2500.0, 2352.0,  148.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.28348090, 1.5625,  0.071782, 45.000, 2.5, 2500.0, 2363.1,  136.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.28598090, 1.5650,  0.345807, 45.000, 2.5, 2500.0, 2374.2,  125.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.28848090, 1.5675,  0.087408, 45.000, 2.5, 2500.0, 2385.3,  114.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.29098090, 1.5700, -0.773210, 45.000, 2.5, 2500.0, 2396.4,  103.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.29348090, 1.5725, -0.511530, 45.000, 2.5, 2500.0, 2407.5,  92.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.29598090, 1.5750,  0.432980, 45.000, 2.5, 2500.0, 2418.6,  81.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.29848090, 1.5775,  0.662982, 45.000, 2.5, 2500.0, 2429.7,  70.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.30098090, 1.5800,  0.862618, 45.000, 2.5, 2500.0, 2440.8,  59.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.30348090, 1.5825,  0.190729, 45.000, 2.5, 2500.0, 2451.9,  48.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.30598090, 1.5850,  0.202030, 45.000, 2.5, 2500.0, 2462.9,  37.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.30848090, 1.5875, -0.155699, 45.000, 2.5, 2500.0, 2474.0,  26.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.31098090, 1.5900, -0.226041, 45.000, 2.5, 2500.0, 2485.1,  14.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.31348090, 1.5925,  0.452363, 45.000, 2.5, 2500.0, 2496.2,   3.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.31598090, 1.5950,  0.576653, 45.000, 2.5, 2500.0, 2507.3,  -7.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.31848090, 1.5975,  0.135270, 45.000, 2.5, 2500.0, 2518.4, -18.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.32098090, 1.6000, -0.484958, 45.000, 2.5, 2500.0, 2529.5, -29.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.32348090, 1.6025, -0.507137, 45.000, 2.5, 2500.0, 2540.6, -40.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.32598090, 1.6050, -0.313871, 45.000, 2.5, 2500.0, 2551.7, -51.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.32848090, 1.6075, -0.104304, 45.000, 2.5, 2500.0, 2562.8, -62.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.33098090, 1.6100,  0.150231, 45.000, 2.5, 2500.0, 2559.7, -59.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.33348090, 1.6125,  0.404767, 45.000, 2.5, 2500.0, 2551.6, -51.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.33598090, 1.6150,  0.207564, 45.000, 2.5, 2500.0, 2543.5, -43.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.33848090, 1.6175, -0.562530, 45.000, 2.5, 2500.0, 2535.3, -35.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.34098090, 1.6200,  0.070441, 45.000, 2.5, 2500.0, 2527.2, -27.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.34348090, 1.6225,  0.323341, 45.000, 2.5, 2500.0, 2519.1, -19.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.34598090, 1.6250, -0.002980, 45.000, 2.5, 2500.0, 2511.0, -11.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.34848090, 1.6275, -0.097354, 45.000, 2.5, 2500.0, 2502.9,  -2.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.35098090, 1.6300, -0.251614, 45.000, 2.5, 2500.0, 2494.8,   5.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.35348090, 1.6325, -0.668856, 45.000, 2.5, 2500.0, 2486.6,  13.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.35598090, 1.6350, -0.666749, 45.000, 2.5, 2500.0, 2478.5,  21.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.35848090, 1.6375, -0.662981, 45.000, 2.5, 2500.0, 2470.4,  29.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.36098090, 1.6400, -0.510952, 45.000, 2.5, 2500.0, 2462.3,  37.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.36348090, 1.6425, -0.047812, 45.000, 2.5, 2500.0, 2454.2,  45.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.36598090, 1.6450, -0.047812, 45.000, 2.5, 2500.0, 2446.0,  54.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.36848090, 1.6475, -0.047812, 45.000, 2.5, 2500.0, 2437.9,  62.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.37098090, 1.6500, -0.020499, 45.000, 2.5, 2500.0, 2429.8,  70.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.37348090, 1.6525,  0.072039, 45.000, 2.5, 2500.0, 2421.7,  78.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.37598090, 1.6550,  0.200863, 45.000, 2.5, 2500.0, 2413.6,  86.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.37848090, 1.6575,  0.424874, 45.000, 2.5, 2500.0, 2405.4,  94.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.38098090, 1.6600, -0.066147, 45.000, 2.5, 2500.0, 2397.3,  102.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.38598090, 1.6650, -0.465190, 45.000, 2.5, 2500.0, 2391.6,  108.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.38848090, 1.6675, -0.166042, 45.000, 2.5, 2500.0, 2395.3,  104.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.39098090, 1.6700, -0.080096, 45.000, 2.5, 2500.0, 2399.0,  101.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.39348090, 1.6725,  0.005850, 45.000, 2.5, 2500.0, 2402.7,  97.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.39598090, 1.6750, -0.014551, 45.000, 2.5, 2500.0, 2406.4,  93.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.39848090, 1.6775, -0.149199, 45.000, 2.5, 2500.0, 2410.2,  89.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.40098090, 1.6800,  0.054520, 45.000, 2.5, 2500.0, 2413.9,  86.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.40348090, 1.6825,  0.374968, 45.000, 2.5, 2500.0, 2417.6,  82.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.40598090, 1.6850,  0.575357, 45.000, 2.5, 2500.0, 2421.3,  78.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.40848090, 1.6875,  0.256678, 45.000, 2.5, 2500.0, 2425.0,  75.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.41098090, 1.6900, -0.247033, 45.000, 2.5, 2500.0, 2428.7,  71.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.41348090, 1.6925, -0.236679, 45.000, 2.5, 2500.0, 2428.8,  71.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.41598090, 1.6950, -0.262457, 45.000, 2.5, 2500.0, 2424.8,  75.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.41848090, 1.6975, -0.254057, 45.000, 2.5, 2500.0, 2420.8,  79.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.42098090, 1.7000, -0.097530, 45.000, 2.5, 2500.0, 2416.8,  83.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.42348090, 1.7025,  0.339271, 45.000, 2.5, 2500.0, 2412.8,  87.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.42598090, 1.7050,  0.201980, 45.000, 2.5, 2500.0, 2408.8,  91.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.42848090, 1.7075,  0.064690, 45.000, 2.5, 2500.0, 2404.8,  95.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.43098090, 1.7100, -0.072601, 45.000, 2.5, 2500.0, 2400.8,  99.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.43348090, 1.7125,  0.652802, 45.000, 2.5, 2500.0, 2396.8,  103.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.43598090, 1.7150,  0.516589, 45.000, 2.5, 2500.0, 2392.8,  107.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.43848090, 1.7175,  0.369313, 45.000, 2.5, 2500.0, 2388.8,  111.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.44098090, 1.7200,  0.171408, 45.000, 2.5, 2500.0, 2384.8,  115.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.44348090, 1.7225, -0.215603, 45.000, 2.5, 2500.0, 2380.8,  119.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.44598090, 1.7250, -0.305760, 45.000, 2.5, 2500.0, 2376.8,  123.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.44848090, 1.7275, -0.473913, 45.000, 2.5, 2500.0, 2372.8,  127.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.45098090, 1.7300, -0.165377, 45.000, 2.5, 2500.0, 2368.8,  131.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.45348090, 1.7325,  0.100024, 45.000, 2.5, 2500.0, 2364.8,  135.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.45598090, 1.7350, -0.087993, 45.000, 2.5, 2500.0, 2360.8,  139.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.45848090, 1.7375, -0.032468, 45.000, 2.5, 2500.0, 2360.2,  139.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.46098090, 1.7400, -0.072848, 45.000, 2.5, 2500.0, 2366.9,  133.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.46348090, 1.7425, -0.145867, 45.000, 2.5, 2500.0, 2373.5,  126.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.46598090, 1.7450,  0.614943, 45.000, 2.5, 2500.0, 2380.1,  119.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.46848090, 1.7475,  0.703978, 45.000, 2.5, 2500.0, 2386.8,  113.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.47098090, 1.7500,  0.142808, 45.000, 2.5, 2500.0, 2393.4,  106.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.47348090, 1.7525, -0.197696, 45.000, 2.5, 2500.0, 2400.1,  99.9,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.47598090, 1.7550, -0.017090, 45.000, 2.5, 2500.0, 2406.7,  93.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.47848090, 1.7575, -0.004230, 45.000, 2.5, 2500.0, 2413.4,  86.6,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.48098090, 1.7600, -0.015498, 45.000, 2.5, 2500.0, 2420.0,  80.0,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.48348090, 1.7625, -0.030651, 45.000, 2.5, 2500.0, 2426.7,  73.3,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.48598090, 1.7650, -0.160280, 45.000, 2.5, 2500.0, 2433.3,  66.7,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.48848090, 1.7675, -0.359424, 45.000, 2.5, 2500.0, 2439.9,  60.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.49098090, 1.7700, -0.359424, 45.000, 2.5, 2500.0, 2446.6,  53.4,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.49348090, 1.7725, -0.077807, 45.000, 2.5, 2500.0, 2453.2,  46.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.49598090, 1.7750,  0.052305, 45.000, 2.5, 2500.0, 2459.9,  40.1,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.49848090, 1.7775,  0.071288, 45.000, 2.5, 2500.0, 2466.5,  33.5,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.50098090, 1.7800,  0.090270, 45.000, 2.5, 2500.0, 2473.2,  26.8,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
A-D, 3318.50348090, 1.7825,  0.091798, 45.000, 2.5, 2500.0, 2479.8,  20.2,  0.0,  0.0,  0.0,  30, 50,   0, 180,   0
