--------------------Experiment_Info------------------------

Datetime: 13-22-04_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x00000203040636B0>
Modulation frequency (Hz): 50.0
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000
Start mod. freq. (Hz): 50
End mod. freq. (Hz): 100
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
A-D, 708041.79496990, 0.3350, -1.170041, 5.000, 3.5, 3000.0, 2930.0,  70.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.79746990, 0.3375, -1.123307, 5.000, 3.5, 3000.0, 2938.9,  61.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.79996990, 0.3400, -0.869669, 5.000, 3.5, 3000.0, 2947.7,  52.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.80246990, 0.3425, -0.330376, 5.000, 3.5, 3000.0, 2956.5,  43.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.80496990, 0.3450, -0.518205, 5.000, 3.5, 3000.0, 2965.3,  34.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.80746990, 0.3475, -0.821664, 5.000, 3.5, 3000.0, 2974.1,  25.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.80996990, 0.3500, -1.027513, 5.000, 3.5, 3000.0, 2983.0,  17.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.81246990, 0.3525, -1.130227, 5.000, 3.5, 3000.0, 2991.8,   8.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.81496990, 0.3550, -1.182680, 5.000, 3.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.81746990, 0.3575, -1.091064, 5.000, 3.5, 3000.0, 3009.4,  -9.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.81996990, 0.3600, -1.151438, 5.000, 3.5, 3000.0, 3018.3, -18.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.82246990, 0.3625, -1.200850, 5.000, 3.5, 3000.0, 3027.1, -27.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.82496990, 0.3650, -1.190776, 5.000, 3.5, 3000.0, 3035.9, -35.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.82746990, 0.3675, -1.008944, 5.000, 3.5, 3000.0, 3044.7, -44.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.82996990, 0.3700, -0.713387, 5.000, 3.5, 3000.0, 3053.6, -53.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.83246990, 0.3725, -0.417830, 5.000, 3.5, 3000.0, 3062.4, -62.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.83496990, 0.3750, -0.999783, 5.000, 3.5, 3000.0, 3068.0, -68.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.83746990, 0.3775, -0.893089, 5.000, 3.5, 3000.0, 3069.1, -69.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.83996990, 0.3800, -0.125877, 5.000, 3.5, 3000.0, 3070.2, -70.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.84246990, 0.3825, -1.044124, 5.000, 3.5, 3000.0, 3071.2, -71.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.84496990, 0.3850, -1.025143, 5.000, 3.5, 3000.0, 3072.3, -72.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.84746990, 0.3875, -0.967697, 5.000, 3.5, 3000.0, 3073.4, -73.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.84996990, 0.3900,  0.049591, 5.000, 3.5, 3000.0, 3074.5, -74.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.85246990, 0.3925, -0.293331, 5.000, 3.5, 3000.0, 3075.6, -75.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.85496990, 0.3950, -0.994140, 5.000, 3.5, 3000.0, 3076.7, -76.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.85746990, 0.3975, -1.067358, 5.000, 3.5, 3000.0, 3077.7, -77.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.85996990, 0.4000, -1.065474, 5.000, 3.5, 3000.0, 3078.8, -78.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.86246990, 0.4025, -0.274051, 5.000, 3.5, 3000.0, 3079.9, -79.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.86496990, 0.4050, -0.092863, 5.000, 3.5, 3000.0, 3081.0, -81.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.86746990, 0.4075, -0.184304, 5.000, 3.5, 3000.0, 3082.1, -82.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.86996990, 0.4100, -0.275744, 5.000, 3.5, 3000.0, 3083.2, -83.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.87246990, 0.4125, -0.670998, 5.000, 3.5, 3000.0, 3084.3, -84.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.87496990, 0.4150, -1.039482, 5.000, 3.5, 3000.0, 3085.3, -85.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.87746990, 0.4175, -0.677317, 5.000, 3.5, 3000.0, 3086.4, -86.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.87996990, 0.4200, -0.315153, 5.000, 3.5, 3000.0, 3087.5, -87.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.88246990, 0.4225, -0.815294, 5.000, 3.5, 3000.0, 3088.6, -88.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.88496990, 0.4250, -0.973463, 5.000, 3.5, 3000.0, 3089.7, -89.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.88746990, 0.4275, -0.547005, 5.000, 3.5, 3000.0, 3090.8, -90.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.88996990, 0.4300, -0.120546, 5.000, 3.5, 3000.0, 3091.9, -91.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.89246990, 0.4325, -0.544558, 5.000, 3.5, 3000.0, 3092.9, -92.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.89496990, 0.4350, -1.230379, 5.000, 3.5, 3000.0, 3094.0, -94.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.89996990, 0.4400, -0.587103, 5.000, 3.5, 3000.0, 3096.4, -96.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.90246990, 0.4425, -0.078084, 5.000, 3.5, 3000.0, 3098.0, -98.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.90496990, 0.4450, -0.421296, 5.000, 3.5, 3000.0, 3099.5, -99.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.90746990, 0.4475, -1.123831, 5.000, 3.5, 3000.0, 3101.1, -101.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.90996990, 0.4500, -1.226007, 5.000, 3.5, 3000.0, 3102.6, -102.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.91246990, 0.4525, -0.048636, 5.000, 3.5, 3000.0, 3104.2, -104.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.91496990, 0.4550, -0.673449, 5.000, 3.5, 3000.0, 3105.7, -105.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.91746990, 0.4575, -1.223808, 5.000, 3.5, 3000.0, 3107.3, -107.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.91996990, 0.4600, -1.205375, 5.000, 3.5, 3000.0, 3108.8, -108.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.92246990, 0.4625, -1.012433, 5.000, 3.5, 3000.0, 3110.4, -110.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.92496990, 0.4650, -0.094581, 5.000, 3.5, 3000.0, 3112.0, -112.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.92746990, 0.4675, -0.256357, 5.000, 3.5, 3000.0, 3113.5, -113.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.92996990, 0.4700, -0.418133, 5.000, 3.5, 3000.0, 3115.1, -115.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.93246990, 0.4725, -1.173351, 5.000, 3.5, 3000.0, 3116.6, -116.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.93496990, 0.4750, -1.430989, 5.000, 3.5, 3000.0, 3118.2, -118.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.93746990, 0.4775, -1.497256, 5.000, 3.5, 3000.0, 3119.7, -119.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.93996990, 0.4800, -1.551168, 5.000, 3.5, 3000.0, 3121.3, -121.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.94246990, 0.4825, -1.419315, 5.000, 3.5, 3000.0, 3122.8, -122.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.94496990, 0.4850, -1.287462, 5.000, 3.5, 3000.0, 3124.4, -124.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.94746990, 0.4875, -1.155610, 5.000, 3.5, 3000.0, 3126.0, -126.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.94996990, 0.4900, -0.869241, 5.000, 3.5, 3000.0, 3127.5, -127.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.95246990, 0.4925, -0.262824, 5.000, 3.5, 3000.0, 3129.1, -129.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.95496990, 0.4950, -0.262824, 5.000, 3.5, 3000.0, 3130.6, -130.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.95746990, 0.4975, -0.413100, 5.000, 3.5, 3000.0, 3132.2, -132.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.95996990, 0.5000, -1.240127, 5.000, 3.5, 3000.0, 3133.7, -133.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.96246990, 0.5025, -0.041177, 5.000, 3.5, 3000.0, 3130.4, -130.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.96496990, 0.5050, -0.297663, 5.000, 3.5, 3000.0, 3126.0, -126.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.96746990, 0.5075, -0.960757, 5.000, 3.5, 3000.0, 3121.5, -121.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.96996990, 0.5100, -1.201898, 5.000, 3.5, 3000.0, 3117.1, -117.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.97246990, 0.5125, -1.100227, 5.000, 3.5, 3000.0, 3112.6, -112.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.97496990, 0.5150, -0.217112, 5.000, 3.5, 3000.0, 3108.1, -108.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.97746990, 0.5175, -0.435376, 5.000, 3.5, 3000.0, 3103.7, -103.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.97996990, 0.5200, -0.681325, 5.000, 3.5, 3000.0, 3099.2, -99.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.98246990, 0.5225, -0.927273, 5.000, 3.5, 3000.0, 3094.7, -94.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.98496990, 0.5250, -1.139092, 5.000, 3.5, 3000.0, 3090.3, -90.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.98746990, 0.5275, -1.025345, 5.000, 3.5, 3000.0, 3085.8, -85.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.98996990, 0.5300, -0.556262, 5.000, 3.5, 3000.0, 3081.4, -81.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.99246990, 0.5325, -0.087178, 5.000, 3.5, 3000.0, 3076.9, -76.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.99496990, 0.5350, -0.905261, 5.000, 3.5, 3000.0, 3072.4, -72.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.99746990, 0.5375, -1.463684, 5.000, 3.5, 3000.0, 3068.0, -68.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708041.99996990, 0.5400, -1.073863, 5.000, 3.5, 3000.0, 3063.5, -63.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.00246990, 0.5425,  0.029981, 5.000, 3.5, 3000.0, 3059.0, -59.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.00496990, 0.5450, -0.895467, 5.000, 3.5, 3000.0, 3054.6, -54.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.00746990, 0.5475, -1.161963, 5.000, 3.5, 3000.0, 3050.1, -50.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.00996990, 0.5500, -1.148357, 5.000, 3.5, 3000.0, 3045.7, -45.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.01246990, 0.5525, -1.134752, 5.000, 3.5, 3000.0, 3041.2, -41.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.01496990, 0.5550, -0.877337, 5.000, 3.5, 3000.0, 3036.7, -36.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.01746990, 0.5575, -0.614661, 5.000, 3.5, 3000.0, 3032.3, -32.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.01996990, 0.5600, -0.640963, 5.000, 3.5, 3000.0, 3027.8, -27.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.02246990, 0.5625, -1.021851, 5.000, 3.5, 3000.0, 3026.7, -26.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.02496990, 0.5650, -0.114613, 5.000, 3.5, 3000.0, 3026.0, -26.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.02746990, 0.5675, -0.435274, 5.000, 3.5, 3000.0, 3025.3, -25.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.02996990, 0.5700, -1.164767, 5.000, 3.5, 3000.0, 3024.7, -24.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.03246990, 0.5725, -1.202778, 5.000, 3.5, 3000.0, 3024.0, -24.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.03496990, 0.5750, -1.089323, 5.000, 3.5, 3000.0, 3023.4, -23.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.03746990, 0.5775, -0.074596, 5.000, 3.5, 3000.0, 3022.7, -22.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.03996990, 0.5800, -0.355029, 5.000, 3.5, 3000.0, 3022.1, -22.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.04246990, 0.5825, -0.653773, 5.000, 3.5, 3000.0, 3021.4, -21.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.04496990, 0.5850, -0.952518, 5.000, 3.5, 3000.0, 3020.8, -20.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.04746990, 0.5875, -1.228037, 5.000, 3.5, 3000.0, 3020.1, -20.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.04996990, 0.5900, -0.748278, 5.000, 3.5, 3000.0, 3019.5, -19.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.05246990, 0.5925, -0.022026, 5.000, 3.5, 3000.0, 3018.8, -18.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.05496990, 0.5950, -1.011958, 5.000, 3.5, 3000.0, 3018.1, -18.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.05746990, 0.5975, -1.138670, 5.000, 3.5, 3000.0, 3017.5, -17.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.05996990, 0.6000, -1.105630, 5.000, 3.5, 3000.0, 3016.8, -16.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.06246990, 0.6025, -1.153179, 5.000, 3.5, 3000.0, 3016.2, -16.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.06496990, 0.6050, -1.188676, 5.000, 3.5, 3000.0, 3015.5, -15.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.06746990, 0.6075, -1.187602, 5.000, 3.5, 3000.0, 3014.9, -14.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.06996990, 0.6100, -1.194763, 5.000, 3.5, 3000.0, 3014.2, -14.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.07246990, 0.6125, -1.231295, 5.000, 3.5, 3000.0, 3013.6, -13.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.07496990, 0.6150, -0.357274, 5.000, 3.5, 3000.0, 3012.9, -12.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.07746990, 0.6175, -0.256818, 5.000, 3.5, 3000.0, 3012.3, -12.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.08246990, 0.6225, -0.874189, 5.000, 3.5, 3000.0, 3009.7,  -9.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.08496990, 0.6250, -0.839036, 5.000, 3.5, 3000.0, 3003.1,  -3.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.08746990, 0.6275, -0.147007, 5.000, 3.5, 3000.0, 2996.5,   3.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.08996990, 0.6300, -0.524624, 5.000, 3.5, 3000.0, 2989.9,  10.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.09246990, 0.6325, -1.038940, 5.000, 3.5, 3000.0, 2983.4,  16.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.09496990, 0.6350, -1.291956, 5.000, 3.5, 3000.0, 2976.8,  23.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.09746990, 0.6375, -1.521855, 5.000, 3.5, 3000.0, 2970.2,  29.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.09996990, 0.6400, -0.177374, 5.000, 3.5, 3000.0, 2963.6,  36.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.10246990, 0.6425, -0.204589, 5.000, 3.5, 3000.0, 2957.1,  42.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.10496990, 0.6450, -0.715958, 5.000, 3.5, 3000.0, 2950.5,  49.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.10746990, 0.6475, -1.114054, 5.000, 3.5, 3000.0, 2943.9,  56.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.10996990, 0.6500, -1.316800, 5.000, 3.5, 3000.0, 2937.3,  62.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.11246990, 0.6525, -1.223141, 5.000, 3.5, 3000.0, 2930.8,  69.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.11496990, 0.6550, -0.775442, 5.000, 3.5, 3000.0, 2924.2,  75.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.11746990, 0.6575, -0.327744, 5.000, 3.5, 3000.0, 2917.6,  82.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.11996990, 0.6600, -1.017162, 5.000, 3.5, 3000.0, 2911.0,  89.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.12246990, 0.6625, -1.275876, 5.000, 3.5, 3000.0, 2904.5,  95.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.12496990, 0.6650, -1.405433, 5.000, 3.5, 3000.0, 2897.9,  102.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.12746990, 0.6675, -1.493735, 5.000, 3.5, 3000.0, 2891.3,  108.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.12996990, 0.6700, -1.409032, 5.000, 3.5, 3000.0, 2884.7,  115.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.13246990, 0.6725, -1.409032, 5.000, 3.5, 3000.0, 2878.2,  121.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.13496990, 0.6750, -1.409032, 5.000, 3.5, 3000.0, 2871.6,  128.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.13746990, 0.6775, -1.409032, 5.000, 3.5, 3000.0, 2865.0,  135.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.13996990, 0.6800, -1.378529, 5.000, 3.5, 3000.0, 2858.4,  141.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.14246990, 0.6825, -1.337699, 5.000, 3.5, 3000.0, 2851.9,  148.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.14496990, 0.6850, -1.299419, 5.000, 3.5, 3000.0, 2845.3,  154.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.14746990, 0.6875, -1.311117, 5.000, 3.5, 3000.0, 2838.7,  161.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.14996990, 0.6900, -0.408164, 5.000, 3.5, 3000.0, 2839.4,  160.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.15246990, 0.6925, -0.361620, 5.000, 3.5, 3000.0, 2841.4,  158.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.15496990, 0.6950, -0.683471, 5.000, 3.5, 3000.0, 2843.3,  156.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.15746990, 0.6975, -1.167151, 5.000, 3.5, 3000.0, 2845.2,  154.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.15996990, 0.7000, -1.304190, 5.000, 3.5, 3000.0, 2847.2,  152.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.16246990, 0.7025, -0.514662, 5.000, 3.5, 3000.0, 2849.1,  150.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.16496990, 0.7050, -0.293456, 5.000, 3.5, 3000.0, 2851.0,  149.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.16746990, 0.7075, -0.604170, 5.000, 3.5, 3000.0, 2853.0,  147.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.16996990, 0.7100, -0.944552, 5.000, 3.5, 3000.0, 2854.9,  145.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.17246990, 0.7125, -1.263150, 5.000, 3.5, 3000.0, 2856.8,  143.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.17496990, 0.7150, -1.152087, 5.000, 3.5, 3000.0, 2858.8,  141.2,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.17746990, 0.7175, -0.831725, 5.000, 3.5, 3000.0, 2860.7,  139.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.17996990, 0.7200, -0.582698, 5.000, 3.5, 3000.0, 2862.6,  137.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.18246990, 0.7225, -1.434852, 5.000, 3.5, 3000.0, 2864.6,  135.4,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.18496990, 0.7250, -1.513311, 5.000, 3.5, 3000.0, 2866.5,  133.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.18746990, 0.7275, -1.573231, 5.000, 3.5, 3000.0, 2868.5,  131.5,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.18996990, 0.7300, -1.599745, 5.000, 3.5, 3000.0, 2870.4,  129.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.19246990, 0.7325, -1.566404, 5.000, 3.5, 3000.0, 2872.3,  127.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.19496990, 0.7350, -1.533062, 5.000, 3.5, 3000.0, 2874.3,  125.7,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.19746990, 0.7375, -1.499721, 5.000, 3.5, 3000.0, 2876.2,  123.8,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.19996990, 0.7400, -1.409092, 5.000, 3.5, 3000.0, 2878.1,  121.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.20246990, 0.7425, -1.049064, 5.000, 3.5, 3000.0, 2880.1,  119.9,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.20496990, 0.7450, -0.689037, 5.000, 3.5, 3000.0, 2882.0,  118.0,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.20746990, 0.7475, -0.617477, 5.000, 3.5, 3000.0, 2883.9,  116.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.20996990, 0.7500, -1.111904, 5.000, 3.5, 3000.0, 2885.9,  114.1,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.21246990, 0.7525, -0.590034, 5.000, 3.5, 3000.0, 2886.4,  113.6,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
A-D, 708042.21496990, 0.7550, -0.429219, 5.000, 3.5, 3000.0, 2886.7,  113.3,  0.0,  0.0,  0.0,  80, 50,   0, 180,   0
