--------------------Experiment_Info------------------------

Datetime: 15-58-36_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: OFF
Control sequence: A-B-C
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
A, 717383.20369580, 0.4375,  2.955238, 5.000, 3.5, 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0
A, 717383.20619580, 0.4400,  2.913533, 5.000, 3.5, 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0
A, 717383.20869580, 0.4425,  2.896475, 5.000, 3.5, 3000.0, 3001.3,  -1.3,  0.0,  0.0,  0.0
A, 717383.21119580, 0.4450,  2.879416, 5.000, 3.5, 3000.0, 3001.3,  -1.3,  0.0,  0.0,  0.0
A, 717383.21369580, 0.4475,  2.865883, 5.000, 3.5, 3000.0, 3001.4,  -1.4,  0.0,  0.0,  0.0
A, 717383.21619580, 0.4500,  2.839023, 5.000, 3.5, 3000.0, 3001.4,  -1.4,  0.0,  0.0,  0.0
A, 717383.21869580, 0.4525,  2.812642, 5.000, 3.5, 3000.0, 3001.5,  -1.5,  0.0,  0.0,  0.0
A, 717383.22119580, 0.4550,  2.833686, 5.000, 3.5, 3000.0, 3001.6,  -1.6,  0.0,  0.0,  0.0
A, 717383.22369580, 0.4575,  2.854729, 5.000, 3.5, 3000.0, 3001.6,  -1.6,  0.0,  0.0,  0.0
A, 717383.22619580, 0.4600,  2.875846, 5.000, 3.5, 3000.0, 3001.7,  -1.7,  0.0,  0.0,  0.0
